0.740539	0.597771	0.298207	0.500159	0.6	0.3	0.5	-0.130508	-0.000691843	0.0739008
0.750404	0.597981	0.298354	0.50016	0.6	0.3	0.5	-0.136524	-0.000723695	0.0773044
0.760098	0.598124	0.298451	0.500162	0.6	0.3	0.5	-0.141067	-0.000747418	0.0798749
0.770506	0.598322	0.298585	0.500169	0.6	0.3	0.5	-0.148161	-0.000784775	0.0838872
0.780275	0.598474	0.298685	0.500174	0.6	0.3	0.5	-0.154335	-0.000817055	0.0873791
0.79252	0.598546	0.298731	0.500178	0.6	0.3	0.5	-0.157516	-0.000833678	0.0891773
0.800078	0.598588	0.298757	0.500181	0.6	0.3	0.5	-0.159455	-0.00084371	0.0902739
0.810049	0.598869	0.298926	0.500202	0.6	0.3	0.5	-0.174399	-0.000921205	0.0987207
0.821657	0.59895	0.298972	0.500211	0.6	0.3	0.5	-0.179433	-0.000947116	0.101565
0.830208	0.599068	0.299036	0.500225	0.6	0.3	0.5	-0.187624	-0.000989175	0.106192
0.84003	0.59915	0.299075	0.500236	0.6	0.3	0.5	-0.193804	-0.00102052	0.109681
0.85259	0.599264	0.299127	0.500255	0.6	0.3	0.5	-0.203434	-0.00106912	0.115118
0.86004	0.599318	0.299148	0.500266	0.6	0.3	0.5	-0.208418	-0.00109403	0.11793
0.870724	0.599453	0.299194	0.500295	0.6	0.3	0.5	-0.222275	-0.0011624	0.125746
0.880062	0.599524	0.299212	0.500314	0.6	0.3	0.5	-0.230445	-0.00120201	0.130351
0.890065	0.599592	0.299224	0.500333	0.6	0.3	0.5	-0.238895	-0.00124247	0.135113
0.900016	0.599679	0.299232	0.500361	0.6	0.3	0.5	-0.250608	-0.00129739	0.141708
0.910429	0.599748	0.299231	0.500386	0.6	0.3	0.5	-0.260768	-0.0013439	0.147425
0.922425	0.599828	0.299221	0.500418	0.6	0.3	0.5	-0.273452	-0.00140031	0.154555
0.930601	0.599866	0.299212	0.500434	0.6	0.3	0.5	-0.279999	-0.0014284	0.158233
0.940726	0.599917	0.299196	0.500458	0.6	0.3	0.5	-0.288946	-0.00146598	0.163256
0.95043	0.600004	0.299156	0.500502	0.6	0.3	0.5	-0.305211	-0.00153108	0.172378
0.960479	0.600066	0.299117	0.500534	0.6	0.3	0.5	-0.317311	-0.00157628	0.179155
0.971086	0.600108	0.299085	0.500558	0.6	0.3	0.5	-0.326026	-0.00160699	0.184031
0.980041	0.600181	0.29902	0.500601	0.6	0.3	0.5	-0.341439	-0.00165747	0.192643
0.990483	0.600249	0.298949	0.500643	0.6	0.3	0.5	-0.356096	-0.0017003	0.200818
1.00003	0.600311	0.298874	0.500682	0.6	0.3	0.5	-0.369864	-0.00173496	0.208483
1.01004	0.600361	0.298806	0.500714	0.6	0.3	0.5	-0.381182	-0.00175896	0.214774
1.02254	0.600424	0.298711	0.500755	0.6	0.3	0.5	-0.395708	-0.00178352	0.222833
1.03065	0.600502	0.29858	0.500805	0.6	0.3	0.5	-0.413691	-0.00180274	0.232784
1.0405	0.600563	0.29847	0.500843	0.6	0.3	0.5	-0.427569	-0.00180775	0.240443
1.05119	0.600645	0.298304	0.500894	0.6	0.3	0.5	-0.446578	-0.00179913	0.250899
1.06001	0.600709	0.298165	0.500932	0.6	0.3	0.5	-0.461203	-0.00177825	0.258916
1.07194	0.600745	0.298082	0.500952	0.6	0.3	0.5	-0.469461	-0.00176061	0.263432
1.08008	0.600857	0.297807	0.501012	0.6	0.3	0.5	-0.494783	-0.00167708	0.277222
1.09041	0.600934	0.297601	0.501048	0.6	0.3	0.5	-0.512093	-0.00159109	0.286597
1.10005	0.601014	0.297375	0.501081	0.6	0.3	0.5	-0.529716	-0.00147525	0.296092
1.11006	0.601087	0.297154	0.501107	0.6	0.3	0.5	-0.545819	-0.0013416	0.304721
1.12207	0.601161	0.296916	0.501128	0.6	0.3	0.5	-0.562126	-0.00117585	0.313408
1.13004	0.601262	0.296568	0.501146	0.6	0.3	0.5	-0.584131	-0.000893372	0.325044
1.14009	0.60133	0.296317	0.501151	0.6	0.3	0.5	-0.598933	-0.000660965	0.332808
1.15022	0.601381	0.296118	0.501151	0.6	0.3	0.5	-0.610084	-0.000460712	0.338622
1.16066	0.601516	0.295535	0.501126	0.6	0.3	0.5	-0.63993	0.000208773	0.353998
1.17004	0.601599	0.295133	0.501091	0.6	0.3	0.5	-0.658578	0.000739852	0.363459
1.18004	0.601679	0.294708	0.501038	0.6	0.3	0.5	-0.677143	0.0013672	0.372755
1.19006	0.601755	0.294256	0.500965	0.6	0.3	0.5	-0.695549	0.00210664	0.381834
1.20011	0.601818	0.293828	0.50088	0.6	0.3	0.5	-0.711909	0.00287973	0.389774
1.21004	0.601844	0.293632	0.500836	0.6	0.3	0.5	-0.719101	0.00325916	0.393221
1.2226	0.60193	0.29286	0.500628	0.6	0.3	0.5	-0.745512	0.00490563	0.405617
1.23036	0.60198	0.292209	0.500413	0.6	0.3	0.5	-0.76585	0.00650139	0.414834
1.24208	0.602	0.291819	0.500265	0.6	0.3	0.5	-0.777314	0.00755755	0.41988
1.25053	0.602015	0.291077	0.499943	0.6	0.3	0.5	-0.797678	0.00979786	0.428515
1.26156	0.602008	0.290614	0.499714	0.6	0.3	0.5	-0.809528	0.0113676	0.433312
1.27215	0.601972	0.289919	0.499322	0.6	0.3	0.5	-0.826187	0.0140168	0.439691
1.28003	0.601914	0.289348	0.498954	0.6	0.3	0.5	-0.838935	0.0165098	0.444202
1.29043	0.601875	0.289068	0.498754	0.6	0.3	0.5	-0.844885	0.0178581	0.446167
1.30018	0.601715	0.288262	0.498101	0.6	0.3	0.5	-0.860894	0.0223325	0.450827
1.31001	0.601632	0.28796	0.497816	0.6	0.3	0.5	-0.866469	0.0243068	0.452153
1.32218	0.601487	0.287533	0.497368	0.6	0.3	0.5	-0.873881	0.02747	0.453542
1.33002	0.601211	0.286951	0.496627	0.6	0.3	0.5	-0.883019	0.0328764	0.454224
1.34057	0.600955	0.286579	0.496018	0.6	0.3	0.5	-0.888033	0.037525	0.45347
1.35029	0.600695	0.286317	0.495459	0.6	0.3	0.5	-0.890855	0.0420347	0.451787
1.36077	0.600558	0.286217	0.49518	0.6	0.3	0.5	-0.891628	0.0443821	0.450589
1.37099	0.600156	0.286049	0.494421	0.6	0.3	0.5	-0.891475	0.0512579	0.445945
1.38038	0.599837	0.286039	0.493866	0.6	0.3	0.5	-0.888913	0.056926	0.440957
1.39266	0.599666	0.286078	0.493585	0.6	0.3	0.5	-0.886596	0.0600928	0.437739
1.40011	0.599424	0.286191	0.493204	0.6	0.3	0.5	-0.881896	0.0649132	0.432252
1.41041	0.599086	0.286508	0.492693	0.6	0.3	0.5	-0.870791	0.073055	0.421307
1.42088	0.598937	0.286757	0.492475	0.6	0.3	0.5	-0.862174	0.0779539	0.413641
1.43041	0.59883	0.287093	0.492304	0.6	0.3	0.5	-0.849673	0.0839066	0.403121
1.44018	0.598812	0.28731	0.492252	0.6	0.3	0.5	-0.840604	0.0876535	0.395758
1.4505	0.59889	0.287684	0.492263	0.6	0.3	0.5	-0.821517	0.0944908	0.380685
1.46088	0.599049	0.287916	0.492354	0.6	0.3	0.5	-0.804908	0.099604	0.367894
1.47068	0.599263	0.288061	0.492484	0.6	0.3	0.5	-0.78859	0.104082	0.355519
1.48046	0.599605	0.288136	0.492685	0.6	0.3	0.5	-0.766978	0.109366	0.339368
1.49117	0.599861	0.288119	0.492826	0.6	0.3	0.5	-0.75233	0.112606	0.32856
1.50014	0.600391	0.287948	0.493089	0.6	0.3	0.5	-0.723448	0.118324	0.307583
1.51001	0.600563	0.28786	0.493165	0.6	0.3	0.5	-0.714163	0.119992	0.300939
1.52203	0.601254	0.28736	0.493426	0.6	0.3	0.5	-0.675404	0.12613	0.273782
1.53014	0.601666	0.286947	0.49354	0.6	0.3	0.5	-0.650101	0.129464	0.256587
1.54002	0.602042	0.286483	0.493613	0.6	0.3	0.5	-0.62419	0.132349	0.239449
1.55001	0.60237	0.28599	0.493642	0.6	0.3	0.5	-0.597862	0.134734	0.222549
1.5603	0.60264	0.285494	0.493633	0.6	0.3	0.5	-0.571301	0.136557	0.206067
1.57018	0.602791	0.285156	0.493607	0.6	0.3	0.5	-0.552667	0.137479	0.19485
1.58009	0.602954	0.284697	0.493547	0.6	0.3	0.5	-0.526114	0.138281	0.179361
1.59339	0.603012	0.284484	0.493508	0.6	0.3	0.5	-0.512914	0.13845	0.171879
1.60032	0.603094	0.28393	0.493377	0.6	0.3	0.5	-0.473831	0.138026	0.150606
1.61081	0.603092	0.283749	0.493322	0.6	0.3	0.5	-0.45849	0.137474	0.142613
1.62026	0.60299	0.283383	0.493174	0.6	0.3	0.5	-0.416204	0.134797	0.121635
1.63045	0.602876	0.283271	0.493102	0.6	0.3	0.5	-0.392284	0.132521	0.110444
1.64004	0.602746	0.283236	0.493052	0.6	0.3	0.5	-0.371438	0.130081	0.10109
1.65079	0.602562	0.283274	0.493015	0.6	0.3	0.5	-0.346896	0.126655	0.0905465
1.66004	0.602395	0.28337	0.493005	0.6	0.3	0.5	-0.327618	0.123536	0.0826216
1.67021	0.602297	0.283446	0.493007	0.6	0.3	0.5	-0.317227	0.121697	0.0784801
1.6803	0.601973	0.283795	0.493058	0.6	0.3	0.5	-0.28555	0.115388	0.0664215
1.69251	0.601828	0.283995	0.4931	0.6	0.3	0.5	-0.27245	0.112462	0.0616866
1.70009	0.601582	0.284393	0.493199	0.6	0.3	0.5	-0.251069	0.10728	0.0542758
1.71008	0.601363	0.284813	0.493318	0.6	0.3	0.5	-0.232652	0.102403	0.0482082
1.72338	0.601115	0.285362	0.49349	0.6	0.3	0.5	-0.212305	0.0965722	0.0418396
1.73008	0.600989	0.285679	0.493595	0.6	0.3	0.5	-0.201975	0.0934246	0.0387475
1.74053	0.600919	0.285865	0.493658	0.6	0.3	0.5	-0.196263	0.091631	0.0370758
1.75032	0.600902	0.285913	0.493674	0.6	0.3	0.5	-0.194856	0.0911823	0.0366691
1.76011	0.600768	0.286296	0.49381	0.6	0.3	0.5	-0.183905	0.0876143	0.0335576
1.77014	0.600553	0.286992	0.494065	0.6	0.3	0.5	-0.166006	0.0814632	0.0287048
1.78033	0.600455	0.287348	0.494201	0.6	0.3	0.5	-0.15764	0.078449	0.0265346
1.79004	0.600166	0.288587	0.494693	0.6	0.3	0.5	-0.131709	0.0685193	0.0202213
1.80097	0.600048	0.289207	0.494948	0.6	0.3	0.5	-0.120232	0.0638304	0.0176317
1.81035	0.599962	0.289717	0.495163	0.6	0.3	0.5	-0.111367	0.0600801	0.0157173
1.82419	0.599894	0.29017	0.495356	0.6	0.3	0.5	-0.1039	0.0568316	0.0141662
1.83071	0.599823	0.290712	0.495592	0.6	0.3	0.5	-0.0953986	0.0530287	0.0124672
1.84405	0.599772	0.291147	0.495782	0.6	0.3	0.5	-0.0889274	0.050058	0.0112279
1.85007	0.599726	0.291616	0.495991	0.6	0.3	0.5	-0.0822167	0.0469046	0.00998614
1.86244	0.599694	0.291982	0.496155	0.6	0.3	0.5	-0.0771918	0.044492	0.00909126
1.87502	0.599653	0.292556	0.496414	0.6	0.3	0.5	-0.0696336	0.0407826	0.00779843
1.88032	0.599629	0.292979	0.496608	0.6	0.3	0.5	-0.064303	0.0381014	0.00692726
1.89058	0.599618	0.293185	0.496704	0.6	0.3	0.5	-0.0617838	0.0368146	0.00652881
1.90014	0.599612	0.293346	0.496777	0.6	0.3	0.5	-0.0598354	0.0358136	0.00622365
1.91113	0.59959	0.294114	0.497135	0.6	0.3	0.5	-0.0509418	0.03114	0.00489948
1.92041	0.599585	0.294472	0.497303	0.6	0.3	0.5	-0.0469815	0.0290036	0.00434379
1.93055	0.599584	0.294847	0.49748	0.6	0.3	0.5	-0.0429664	0.026803	0.00380227
1.94032	0.599586	0.29517	0.497634	0.6	0.3	0.5	-0.0396005	0.0249298	0.00336649
1.9504	0.599591	0.295477	0.49778	0.6	0.3	0.5	-0.0364875	0.0231724	0.002979
1.96004	0.599596	0.295683	0.497879	0.6	0.3	0.5	-0.0344479	0.022008	0.00273345
1.97002	0.599601	0.295881	0.497973	0.6	0.3	0.5	-0.0325204	0.0208967	0.00250743
1.98118	0.599617	0.296305	0.498178	0.6	0.3	0.5	-0.0284968	0.018544	0.00205639
1.99026	0.599629	0.296551	0.498297	0.6	0.3	0.5	-0.0262324	0.0172001	0.00181494
2.0011	0.599641	0.296783	0.49841	0.6	0.3	0.5	-0.0241413	0.0159439	0.001601
2.01015	0.599655	0.297001	0.498516	0.6	0.3	0.5	-0.0222131	0.0147734	0.00141049
2.02019	0.599669	0.297206	0.498616	0.6	0.3	0.5	-0.0204342	0.0136816	0.00124137
2.03039	0.599682	0.2974	0.49871	0.6	0.3	0.5	-0.0187932	0.0126661	0.00109332
2.04122	0.599693	0.297527	0.498773	0.6	0.3	0.5	-0.0177218	0.0119959	0.000997834
2.0502	0.599709	0.297734	0.498874	0.6	0.3	0.5	-0.0160219	0.0109256	0.000855875
2.06092	0.599725	0.29791	0.498961	0.6	0.3	0.5	-0.0146046	0.0100239	0.000740965
2.07069	0.599739	0.298059	0.499034	0.6	0.3	0.5	-0.0134222	0.00926528	0.000649973
2.08047	0.59975	0.29817	0.499089	0.6	0.3	0.5	-0.0125444	0.00869698	0.000583699
2.09004	0.599764	0.298302	0.499153	0.6	0.3	0.5	-0.0115266	0.00803514	0.000510348
2.10019	0.599779	0.298449	0.499227	0.6	0.3	0.5	-0.0104108	0.00730149	0.000435533
2.11257	0.59979	0.29854	0.499271	0.6	0.3	0.5	-0.00972763	0.00684921	0.000389552
2.12013	0.599804	0.298668	0.499335	0.6	0.3	0.5	-0.00878298	0.00621983	0.000330395
2.13095	0.599816	0.298766	0.499383	0.6	0.3	0.5	-0.00806399	0.00573864	0.000288214
2.14019	0.599827	0.298857	0.499429	0.6	0.3	0.5	-0.00740481	0.00529221	0.00024975
2.15016	0.599838	0.298943	0.499471	0.6	0.3	0.5	-0.00679655	0.00487857	0.000216992
2.16005	0.599848	0.299022	0.499511	0.6	0.3	0.5	-0.00623874	0.00449681	0.000188061
2.17075	0.599857	0.299089	0.499544	0.6	0.3	0.5	-0.00577481	0.004178	0.000164818
2.18016	0.599867	0.299164	0.499581	0.6	0.3	0.5	-0.00525368	0.00381817	0.000140174
2.19038	0.599876	0.299228	0.499613	0.6	0.3	0.5	-0.00481997	0.00351678	0.000120306
2.20074	0.599884	0.299286	0.499642	0.6	0.3	0.5	-0.00442236	0.0032391	0.000103175
2.21096	0.599887	0.299309	0.499653	0.6	0.3	0.5	-0.0042729	0.00313384	9.77824e-05
2.22005	0.599897	0.299378	0.499688	0.6	0.3	0.5	-0.00381884	0.00281382	8.05025e-05
2.23011	0.599906	0.299435	0.499716	0.6	0.3	0.5	-0.00344304	0.0025475	6.63061e-05
2.24381	0.599916	0.299499	0.499748	0.6	0.3	0.5	-0.00302455	0.00224782	5.04683e-05
2.25003	0.599919	0.299523	0.49976	0.6	0.3	0.5	-0.00287039	0.00213849	4.58263e-05
2.26063	0.599923	0.299549	0.499773	0.6	0.3	0.5	-0.00270221	0.0020173	4.07833e-05
2.27004	0.59993	0.299594	0.499796	0.6	0.3	0.5	-0.00241422	0.00180892	3.22657e-05
2.28017	0.599936	0.299625	0.499812	0.6	0.3	0.5	-0.00221333	0.00166329	2.61294e-05
2.29016	0.59994	0.299652	0.499825	0.6	0.3	0.5	-0.00204702	0.00154265	2.12879e-05
2.30079	0.599945	0.299683	0.49984	0.6	0.3	0.5	-0.00186036	0.00140736	1.79556e-05
2.31043	0.599949	0.299708	0.499853	0.6	0.3	0.5	-0.00170478	0.00129283	1.49739e-05
2.32069	0.599953	0.299732	0.499865	0.6	0.3	0.5	-0.00154953	0.0011781	1.06364e-05
2.33028	0.599956	0.299749	0.499874	0.6	0.3	0.5	-0.00144536	0.0011016	7.62989e-06
2.34022	0.599958	0.299762	0.49988	0.6	0.3	0.5	-0.00137147	0.00104684	8.11931e-06
2.35015	0.599962	0.299788	0.499893	0.6	0.3	0.5	-0.00121391	0.000928901	4.51054e-06
2.36076	0.599966	0.299807	0.499903	0.6	0.3	0.5	-0.00110311	0.000845897	2.9859e-06
2.37003	0.599968	0.299822	0.49991	0.6	0.3	0.5	-0.00101066	0.000777193	1.42893e-06
2.38187	0.599969	0.299829	0.499914	0.6	0.3	0.5	-0.000967431	0.000744662	1.39105e-06
2.39001	0.599973	0.29985	0.499924	0.6	0.3	0.5	-0.000848648	0.000656145	2.68533e-07
2.40003	0.599974	0.299857	0.499928	0.6	0.3	0.5	-0.000804627	0.000621924	-3.35132e-07
2.41299	0.599978	0.299876	0.499937	0.6	0.3	0.5	-0.00069329	0.000539092	-1.98291e-06
2.42013	0.599979	0.299883	0.499941	0.6	0.3	0.5	-0.000652334	0.000506768	-2.0543e-06
2.4315	0.599981	0.299894	0.499946	0.6	0.3	0.5	-0.000592416	0.000461498	-1.2064e-06
2.44133	0.599982	0.2999	0.49995	0.6	0.3	0.5	-0.000552443	0.000431365	-2.75649e-06
2.45031	0.599983	0.299905	0.499952	0.6	0.3	0.5	-0.000524188	0.00040901	-2.83985e-06
2.46002	0.599984	0.299914	0.499956	0.6	0.3	0.5	-0.000476033	0.000373356	-3.00073e-06
2.47098	0.599986	0.299923	0.499961	0.6	0.3	0.5	-0.000421309	0.000330527	-3.0835e-06
2.48016	0.599987	0.299929	0.499964	0.6	0.3	0.5	-0.000388857	0.000306427	-2.6579e-06
2.49179	0.599988	0.299935	0.499967	0.6	0.3	0.5	-0.000353822	0.000278392	-2.7446e-06
2.50079	0.599989	0.299939	0.499969	0.6	0.3	0.5	-0.000332338	0.000262216	-2.88895e-06
2.51005	0.59999	0.299943	0.499971	0.6	0.3	0.5	-0.000312329	0.000246233	-2.92883e-06
2.52002	0.599991	0.29995	0.499974	0.6	0.3	0.5	-0.000271367	0.000214913	-3.00515e-06
2.53032	0.599992	0.299954	0.499977	0.6	0.3	0.5	-0.000248624	0.000197195	-3.18859e-06
2.54141	0.599992	0.299955	0.499977	0.6	0.3	0.5	-0.000239781	0.000190814	-3.08106e-06
2.55025	0.599993	0.299961	0.49998	0.6	0.3	0.5	-0.000210529	0.00016777	-1.75077e-06
2.5614	0.599993	0.299963	0.499981	0.6	0.3	0.5	-0.00019729	0.000157964	-1.85029e-06
2.57042	0.599994	0.299967	0.499983	0.6	0.3	0.5	-0.000175691	0.000139738	-2.81976e-06
2.58097	0.599994	0.29997	0.499985	0.6	0.3	0.5	-0.000160065	0.000127539	-1.91315e-06
2.59074	0.599995	0.299972	0.499985	0.6	0.3	0.5	-0.000150686	0.000121319	-1.91427e-06
2.6005	0.599995	0.299975	0.499987	0.6	0.3	0.5	-0.000133999	0.000107579	-2.02643e-06
2.61001	0.599996	0.299977	0.499988	0.6	0.3	0.5	-0.000123301	9.79667e-05	-2.50145e-06
2.62057	0.599996	0.299979	0.499989	0.6	0.3	0.5	-0.000112929	9.00551e-05	-2.08623e-06
2.63038	0.599997	0.29998	0.49999	0.6	0.3	0.5	-0.000104683	8.36856e-05	-2.1324e-06
2.6401	0.599997	0.299982	0.499991	0.6	0.3	0.5	-9.5109e-05	7.64647e-05	-1.1537e-06
2.65102	0.599997	0.299982	0.499991	0.6	0.3	0.5	-9.29159e-05	7.50724e-05	-1.12746e-06
2.66051	0.599998	0.299985	0.499992	0.6	0.3	0.5	-7.86167e-05	6.37259e-05	-2.24618e-06
2.6701	0.599998	0.299986	0.499993	0.6	0.3	0.5	-7.32406e-05	5.82501e-05	-1.77734e-06
2.68026	0.599998	0.299987	0.499993	0.6	0.3	0.5	-6.9909e-05	5.6505e-05	-1.76753e-06
2.69038	0.599998	0.299988	0.499994	0.6	0.3	0.5	-6.16628e-05	5.01356e-05	-1.81385e-06
2.70033	0.599998	0.299989	0.499995	0.6	0.3	0.5	-5.54207e-05	4.46599e-05	-8.45055e-07
