1.19004	-0.100011	0.149909	0.20013	-0.1	0.15	0.2	-3.24855	-2.96706	-0.523599	1.22073	0	3.66519
1.20102	-0.100011	0.149916	0.200121	-0.1	0.15	0.2	-3.24851	-2.96706	-0.523599	1.22079	0	3.66519
1.21002	-0.10001	0.149924	0.20011	-0.1	0.15	0.2	-3.24845	-2.96706	-0.523599	1.22087	0	3.66519
1.22054	-0.10001	0.149931	0.2001	-0.1	0.15	0.2	-3.2484	-2.96706	-0.523599	1.22095	0	3.66519
1.2303	-0.100009	0.149937	0.200092	-0.1	0.15	0.2	-3.24836	-2.96706	-0.523599	1.22101	0	3.66519
1.24003	-0.100009	0.14994	0.200088	-0.1	0.15	0.2	-3.24834	-2.96706	-0.523599	1.22104	0	3.66519
1.25009	-0.100008	0.149947	0.200078	-0.1	0.15	0.2	-3.24829	-2.96706	-0.523599	1.22112	0	3.66519
1.26044	-0.100008	0.149951	0.200073	-0.1	0.15	0.2	-3.24826	-2.96706	-0.523599	1.22116	0	3.66519
1.2701	-0.100007	0.149956	0.200065	-0.1	0.15	0.2	-3.24823	-2.96706	-0.523599	1.22121	0	3.66519
1.28012	-0.100007	0.149959	0.20006	-0.1	0.15	0.2	-3.2482	-2.96706	-0.523599	1.22125	0	3.66519
1.29023	-0.100007	0.149961	0.200058	-0.1	0.15	0.2	-3.24818	-2.96706	-0.523599	1.22127	0	3.66519
1.30064	-0.100006	0.149966	0.20005	-0.1	0.15	0.2	-3.24815	-2.96706	-0.523599	1.22133	0	3.66519
1.31007	-0.100006	0.149969	0.200046	-0.1	0.15	0.2	-3.24812	-2.96706	-0.523599	1.22136	0	3.66519
1.32017	-0.100005	0.149972	0.200042	-0.1	0.15	0.2	-3.2481	-2.96706	-0.523599	1.22139	0	3.66519
1.33089	-0.100005	0.149974	0.20004	-0.1	0.15	0.2	-3.24809	-2.96706	-0.523599	1.22141	0	3.66519
1.34069	-0.100005	0.149977	0.200035	-0.1	0.15	0.2	-3.24806	-2.96706	-0.523599	1.22144	0	3.66519
1.35012	-0.100004	0.149979	0.200032	-0.1	0.15	0.2	-3.24804	-2.96706	-0.523599	1.22147	0	3.66519
1.36001	-0.100004	0.14998	0.200031	-0.1	0.15	0.2	-3.24804	-2.96706	-0.523599	1.22148	0	3.66519
1.37024	-0.100004	0.149982	0.200028	-0.1	0.15	0.2	-3.24802	-2.96706	-0.523599	1.2215	0	3.66519
1.38102	-0.100004	0.149983	0.200026	-0.1	0.15	0.2	-3.24801	-2.96706	-0.523599	1.22151	0	3.66519
1.39212	-0.100003	0.149985	0.200024	-0.1	0.15	0.2	-3.24799	-2.96706	-0.523599	1.22154	0	3.66519
1.40024	-0.100003	0.149986	0.200021	-0.1	0.15	0.2	-3.24798	-2.96706	-0.523599	1.22155	0	3.66519
1.41105	-0.100003	0.149988	0.200019	-0.1	0.15	0.2	-3.24797	-2.96706	-0.523599	1.22157	0	3.66519
1.42033	-0.100003	0.149988	0.200018	-0.1	0.15	0.2	-3.24796	-2.96706	-0.523599	1.22158	0	3.66519
1.43001	-0.100003	0.14999	0.200016	-0.1	0.15	0.2	-3.24795	-2.96706	-0.523599	1.22159	0	3.66519
1.44118	-0.100002	0.14999	0.200015	-0.1	0.15	0.2	-3.24794	-2.96706	-0.523599	1.2216	0	3.66519
1.45004	-0.100002	0.149991	0.200014	-0.1	0.15	0.2	-3.24793	-2.96706	-0.523599	1.22161	0	3.66519
1.46003	-0.100002	0.149992	0.200013	-0.1	0.15	0.2	-3.24793	-2.96706	-0.523599	1.22162	0	3.66519
1.47006	-0.100002	0.149993	0.200012	-0.1	0.15	0.2	-3.24792	-2.96706	-0.523599	1.22163	0	3.66519
1.48027	-0.100002	0.149994	0.200011	-0.1	0.15	0.2	-3.24791	-2.96706	-0.523599	1.22164	0	3.66519
1.49045	-0.100002	0.149994	0.20001	-0.1	0.15	0.2	-3.24791	-2.96706	-0.523599	1.22164	0	3.66519
1.50028	-0.100002	0.149995	0.200009	-0.1	0.15	0.2	-3.2479	-2.96706	-0.523599	1.22165	0	3.66519
1.51002	-0.100001	0.149995	0.200008	-0.1	0.15	0.2	-3.2479	-2.96706	-0.523599	1.22165	0	3.66519
1.52031	-0.100001	0.149995	0.200007	-0.1	0.15	0.2	-3.24789	-2.96706	-0.523599	1.22166	0	3.66519
1.53015	-0.100001	0.149996	0.200007	-0.1	0.15	0.2	-3.24789	-2.96706	-0.523599	1.22167	0	3.66519
1.54105	-0.100001	0.149996	0.200006	-0.1	0.15	0.2	-3.24788	-2.96706	-0.523599	1.22167	0	3.66519
1.55064	-0.100001	0.149996	0.200006	-0.1	0.15	0.2	-3.24788	-2.96706	-0.523599	1.22167	0	3.66519
1.5604	-0.100001	0.149996	0.200006	-0.1	0.15	0.2	-3.24788	-2.96706	-0.523599	1.22168	0	3.66519
1.57018	-0.100001	0.149997	0.200005	-0.1	0.15	0.2	-3.24788	-2.96706	-0.523599	1.22168	0	3.66519
1.58102	-0.100001	0.149997	0.200004	-0.1	0.15	0.2	-3.24787	-2.96706	-0.523599	1.22169	0	3.66519
1.59043	-0.100001	0.149998	0.200004	-0.1	0.15	0.2	-3.24787	-2.96706	-0.523599	1.22169	0	3.66519
1.60011	-0.100001	0.149998	0.200004	-0.1	0.15	0.2	-3.24787	-2.96706	-0.523599	1.22169	0	3.66519
1.61022	-0.100001	0.149998	0.200004	-0.1	0.15	0.2	-3.24787	-2.96706	-0.523599	1.22169	0	3.66519
1.62042	-0.100001	0.149998	0.200003	-0.1	0.15	0.2	-3.24786	-2.96706	-0.523599	1.2217	0	3.66519
1.63004	-0.100001	0.149998	0.200003	-0.1	0.15	0.2	-3.24786	-2.96706	-0.523599	1.2217	0	3.66519
1.64039	-0.100001	0.149998	0.200003	-0.1	0.15	0.2	-3.24786	-2.96706	-0.523599	1.2217	0	3.66519
1.65005	-0.100001	0.149998	0.200002	-0.1	0.15	0.2	-3.24785	-2.96706	-0.523599	1.2217	0	3.66519
1.66034	-0.100001	0.149999	0.200002	-0.1	0.15	0.2	-3.24785	-2.96706	-0.523599	1.22171	0	3.66519
1.67005	-0.100001	0.149999	0.200002	-0.1	0.15	0.2	-3.24785	-2.96706	-0.523599	1.22171	0	3.66519
1.68061	-0.100001	0.149999	0.200002	-0.1	0.15	0.2	-3.24785	-2.96706	-0.523599	1.22171	0	3.66519
1.69002	-0.1	0.149999	0.200002	-0.1	0.15	0.2	-3.24785	-2.96706	-0.523599	1.22171	0	3.66519
1.70007	-0.1	0.149999	0.200002	-0.1	0.15	0.2	-3.24785	-2.96706	-0.523599	1.22171	0	3.66519
1.71016	-0.1	0.149999	0.200001	-0.1	0.15	0.2	-3.24785	-2.96706	-0.523599	1.22171	0	3.66519
1.72012	-0.1	0.149999	0.200001	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22171	0	3.66519
1.73003	-0.1	0.149999	0.200001	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22171	0	3.66519
1.74174	-0.1	0.149999	0.200001	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.75007	-0.1	0.149999	0.200001	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.76332	-0.1	0.149999	0.200001	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.77005	-0.1	0.15	0.200001	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.78008	-0.1	0.15	0.200001	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.79164	-0.1	0.149999	0.200001	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.80084	-0.1	0.15	0.200001	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.81044	-0.1	0.149999	0.2	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.82017	-0.1	0.15	0.200001	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.83003	-0.1	0.149999	0.2	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.84015	-0.1	0.15	0.200001	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.85047	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.86011	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.87016	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.88004	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24784	-2.96706	-0.523599	1.22172	0	3.66519
1.8902	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
1.90031	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
1.9102	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
1.92002	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
1.93058	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
1.94333	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
1.95008	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
1.96115	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
1.97004	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
1.98032	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
1.99173	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.00003	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.01002	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.021	-0.0999999	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.0301	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.04011	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.05024	-0.0999999	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.06041	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.07021	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.08095	-0.0999999	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.0907	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.10047	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.11022	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.12001	-0.0999999	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.13006	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.14051	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.15006	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.16016	-0.1	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.1708	-0.0999999	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
2.18004	-0.0999999	0.15	0.2	-0.1	0.15	0.2	-3.24783	-2.96706	-0.523599	1.22172	0	3.66519
